Cognizant, Data Engineer, "In this role, you will Responsible for the day-to-day development process and leading all aspects of the technical design implementation, data profiling, and data analysis. Develop a deep understanding of systems and processes to extract insights from existing data, using rigorous project management subject area to ensure the highest possible quality of delivery while managing team capacity. Deploy, Run, and Debug the ETL engine running the scripts built by the ETL Engineering team. Conduct business due diligence activities to identify analytics opportunities for transformation. Ensure data integrity and security within the Snowflake environment, following industry regulations and standards. What You'll Need To Succeed (required Skills) Demonstrated ability working in Data Warehousing and proven experience with DBT core or DBT cloud. Relevant experience of a minimum of 5 years in Data Vault 2.0 implementation experience. Ability to work in a fast-paced, fast paced environment and mentor team members. Prior experience in managing high volume and high complexity data projects across multiple delivery location in virtual environment with excellent client interpersonal skills. Strong problem-solving and conceptual thinking abilities."
Compunnel Inc., AWS Data Engineer, "8+ years of experience in Data Engineer with AWS, Glue, Lambda, SQL, Python, Dovps, Redshift. 1 .Must have working knowledge in designing and implementing data pipelines on any of the cloud providers (AWS is preferred). Must be able to work with large volumes of data coming from various sources. Perform data cleansing, data validation etc 2. Hands on ETL developer who is good at python, SQL. AWS services like glue, glue crawlers, lambda, red shift, athena, s3, EC2, IAM, Monitoring and Logging mechanisms- AWS cloudwatch, setting up alerts. 3. Deployment knowledge on cloud. Integrate CI/CD pipeline to build artifacts and deploy changed to higher Environments. 4. Scheduling frame works Airflow, AWS Step functions 5. Excellent Communication skills, should be able to work collaboratively with other teams"
Electronic Arts (EA), Data Engineer III, "What You Will Do Collaborate with cross-functional stakeholders, including analyst, governance, project management, and data scientists, to comprehend data needs and ensure alignment with business goals. Design, build, and launch efficient and reliable data pipelines to move and transform data effectively, handling both large and small amounts. Possessing the capability to interpret and construct code, as well as provide insightful feedback during code reviews, focusing on elements such as scalability, performance, and adherence to best practices. Ensure scalability and efficiency by designing and implementing complex features, including multi-layered data workflows. Deploy data quality checks in collaboration with quality engineering and data governance teams to uphold high-quality data standards. Uphold a high-quality code base by writing and reviewing performant, scalable, and well-tested code to deploy effectively using source control products such as GitLab/GitHub. Define and manage SLAs for all data sets in allocated areas of ownership. Utilize job scheduling tools like Airflow and GitLab Runners to streamline processes. Maintain data engineering and architecture best practices and standards within the team and the wider organization, fostering a culture of quality, innovation, and experimentation. Take ownership of the end-to-end data engineering component of the product. Identify, design, and implement internal process improvements in collaboration with data architects, including automating manual processes and optimizing data delivery. Create and maintain technical documentation. Qualifications BS/MS in Computer Science, Engineering, or a related field with 8+ years of data engineering experience. A must experience with Snowflake, Git, DBT & Airflow 7+ years of experience in ETL orchestration and workflow management tools. Experience using containerization technologies such as Docker or Kubernetes. Proficiency in programming languages such as Python (preferred) & SQL Strong understanding of data modeling, warehousing, and building ETL/ELT/EtLT pipelines. Knowledge or Experience in Data mesh and Data Lake House Designs. Excellent written and verbal communication skills, ability to simplify and synthesize complex constructs."
Lumenalta, Data Engineer - Databricks, "Requirements 3+ years experience in a data engineering role using Python; ideally, you have delivered business-critical software to large enterprises You are comfortable manipulating large data sets and handling raw SQL Experience using technologies such as Pyspark/AWS/Databricks is essential Experience creating ETL Pipeline from scratch"
Lumenalta, Data Engineer - Databricks, "Requirements 3+ years experience in a data engineering role using Python; ideally, you have delivered business-critical software to large enterprises You are comfortable manipulating large data sets and handling raw SQL Experience using technologies such as Pyspark/AWS/Databricks is essential Experience creating ETL Pipeline from scratch"
Movable Ink, Principal Data Engineer, "Responsibilities: Partner with internal operations teams to identify, collect, and integrate data from various business systems, ensuring comprehensive and accurate data capture Design, implement, and maintain robust data pipelines that feed data into our Data Platform, ensuring high performance, scalability, and reliability Ensure data pipelines adhere to best practices and are optimized for performance and scalability Conduct thorough testing of data pipelines to validate data accuracy and integrity Monitor data pipelines, troubleshoot any issues that arise, and make improvements to these issues where applicable Establish and track SLAs for data processing and delivery, ensuring timely and reliable access to data for all users Become a mentor for less experienced team members, and establish patterns and practices that can be followed to increase quality, accuracy, and efficiency of solutions produced by the team Work with other teams in order to ensure access to data corresponds with company policies, and ensure data access, processing, and storage is in compliance with regulatory (e.g. GDPR, CCPA, etc.) requirements Qualifications: 12+ years of professional experience in data engineering, software engineering, database administration, business intelligence, or related field with 8+ years of that experience as a Data Engineer with a focus on cloud-based Data Warehouse platforms (Redshift, Snowflake, Firebolt, BigQuery). We currently use Redshift. Elite-level understanding on how to work with and optimize multi-petabyte, mission-critical databases, ensuring high availability, performance, and reliability informed by a strong understanding of database internals Elite-level proficiency with Python and SQL languages, and significant experience building robust data pipelines with these languages Elite-level proficiency in using, deploying and managing at least one data pipeline orchestration tool/framework such as Apache Airflow, Prefect, etc. We currently use Apache Airflow. Significant experience in building solutions that comply with regulatory requirements such as GDPR and CCPA Significant experience in designing and implementing solutions that can support both batch and real-time data consumption models Significant experience in building solutions that implement data security best practices within an AWS environment Significant experience in providing technical leadership, setting best practices, and successfully driving the adoption of new technologies and methodologies within a fast-moving organization Significant data modeling experience spanning more than one data modeling paradigm (e.g. Data Vault, Kimball/Ross, Inmon) Experience working in an Agile/Scrum environment, has experience working with technical managers and product owners/manager to break down high-level requirements into actionable cards Experience working with streaming platforms such as Apache Kafka and Apache Pulsar Excellent communication skills for effective collaboration with cross-functional teams"
ONxpress Transportation Partners, Data Engineer, "Job Summary As a Senior Developer with DevOps expertise, you will be responsible for designing, developing, and maintaining cloud-based applications on the Azure platform. You will also implement and manage DevOps practices to enhance our software development lifecycle, ensuring efficient, reliable, and scalable solutions. Responsibilities Design, develop, and maintain cloud-based applications and services on the Azure platform. Implement and manage DevOps practices, including continuous integration (CI), continuous delivery (CD), and infrastructure as code (IaC). Automate deployment, monitoring, and management of cloud infrastructure and applications. Collaborate with development, operations, and QA teams to streamline the software development lifecycle. Monitor application performance and implement optimizations for scalability and reliability. Develop and maintain comprehensive documentation for cloud architectures, processes, and procedures. Troubleshoot and resolve issues related to cloud infrastructure and applications. Stay updated with the latest Azure services, DevOps tools, and industry best practices. Provide technical leadership and mentorship to junior team members. Qualifications Education & Experience Bachelor's degree in computer science, Information Technology, or a related field. 10 years experience as an Azure Cloud Developer, with strong expertise in DevOps practices. Proficiency in programming languages such as C#, Python, or Java. Experience with Azure services, including Azure DevOps, Azure Functions, Azure App Services, Azure Kubernetes Service (AKS), and Azure Logic Apps. Strong knowledge of CI/CD pipelines, automation tools (e.g., Jenkins, GitHub Actions), and IaC tools (e.g., Terraform, ARM templates). Experience with containerization and orchestration technologies (e.g., Docker, Kubernetes). Familiarity with monitoring and logging tools (e.g., Azure Monitor, Log Analytics, Prometheus, Grafana). Experience with other cloud platforms (e.g., AWS, Google Cloud Platform). Knowledge of security best practices in cloud environments. Required Skills Excellent problem-solving and analytical skills. Strong communication and collaboration skills. Ability to manage multiple tasks and projects simultaneously. Preferred Qualifications Azure certification(s) (e.g., Microsoft Certified: Azure Developer Associate, Azure DevOps engineer Expert)."
Definity, AI Data Engineer, "Key Responsibilities: Data Ingestion and Processing: Design and implement robust data pipelines to collect, clean, transform, and store large volumes of data from diverse sources. Data Preparation: Preprocess and transform data into formats suitable for machine learning algorithms. Feature Engineering: Develop and select relevant features that improve the performance of machine learning models. Data support for Models: Collaborate with Data Scientists and ML Engineering Professionals, and other cross-functional teams to integrate AI solutions into systems and processes. This includes optimizing AI solutions to handle large volumes of data efficiently. Scalability: Design and implement scalable data architectures to support the growing demands of AI applications. Performance Optimization: Continuously optimize data processing and model inference for efficiency and speed. Required Skills: Strong Programming Skills: Proficiency in Python or Java, or Scala. Data Engineering Tools: Experience with Big Data (Big query , Hive), Experience in processing unstructured and structured data , Understanding of Call center data, media data processing, Clickstream , Realtime data processing. Experience with ETL tools like Databricks or equivalent. Cloud Platforms: Expertise with GCP cloud environment Machine Learning Frameworks: Familiarity with TensorFlow, PyTorch, vertex AI or other ML frameworks. Data Modeling: Understanding of data modeling techniques and database design. Data Pipelines: Experience with data pipeline orchestration tools like Apache Airflow. Problem Solving: Ability to analyze and solve complex data engineering challenges. Qualifications: Bachelor's or master's degree in computer science, Data Science, or a related field. Experience with machine learning and AI applications. 5+ years in Technology and Data engineering or a related role 3+ years of experience in cloud. Desired Skills: Experience with MLOps (Machine Learning Operations) practices. Knowledge of containerization technologies like Docker and Kubernetes. Familiarity with data visualization tools. Strong communication and collaboration skills. Experience working with Google cloud platform. Extensive Data engineering experience Understanding and familiarity with AI models"
SecurityScorecard, Machine Learning Engineer, "Responsibilities: Model Development: Design, train, and optimize machine learning models and algorithms. Data Pipeline Creation: Build and maintain scalable data pipelines to preprocess, clean, and transform raw data for analysis and model training. Model Deployment: Implement and manage models in production environments, ensuring scalability, reliability, and performance. Research and Experimentation: Stay updated on the latest machine learning techniques, tools, and frameworks to enhance model accuracy and efficiency. Collaboration: Work closely with data scientists, software engineers, and product teams to understand requirements and integrate ML solutions into products. Performance Monitoring: Continuously monitor, evaluate, and fine-tune models post-deployment to maintain accuracy and robustness. Documentation: Create clear and concise documentation for models, processes, and systems to support team collaboration and knowledge sharing. Required Qualifications: 3+ years of experience or equivalent demonstrable skills in ML Engineering, Data Science or related discipline. Bachelor's or Master's degree in Computer Science, Engineering, Mathematics, Physics, or a related field. Strong programming skills in Python. Experience with machine learning frameworks such as PyTorch, TensorFlow, or Scikit-learn. Proficiency in data manipulation and analysis using tools such as Polars, Pandas, NumPy, or SQL. Solid understanding of algorithms, statistics, and data structures. Experience with cloud platforms (AWS, Azure, GCP) and containerization (Docker, Kubernetes). Knowledge of CI/CD pipelines and version control systems (e.g. Git). Familiarity with Linux/Unix command line tools. Preferred Qualifications: PhD degree in Computer Science, Engineering, Mathematics, Physics or a related field. Hands-on experience with LLMs, RAG, LangChain, or LlamaIndex. Experience with big data technologies such as Hadoop, Spark, or Kafka."
SecurityScorecard, Machine Learning Engineer, "Responsibilities: Model Development: Design, train, and optimize machine learning models and algorithms. Data Pipeline Creation: Build and maintain scalable data pipelines to preprocess, clean, and transform raw data for analysis and model training. Model Deployment: Implement and manage models in production environments, ensuring scalability, reliability, and performance. Research and Experimentation: Stay updated on the latest machine learning techniques, tools, and frameworks to enhance model accuracy and efficiency. Collaboration: Work closely with data scientists, software engineers, and product teams to understand requirements and integrate ML solutions into products. Performance Monitoring: Continuously monitor, evaluate, and fine-tune models post-deployment to maintain accuracy and robustness. Documentation: Create clear and concise documentation for models, processes, and systems to support team collaboration and knowledge sharing. Required Qualifications: 3+ years of experience or equivalent demonstrable skills in ML Engineering, Data Science or related discipline. Bachelor's or Master's degree in Computer Science, Engineering, Mathematics, Physics, or a related field. Strong programming skills in Python. Experience with machine learning frameworks such as PyTorch, TensorFlow, or Scikit-learn. Proficiency in data manipulation and analysis using tools such as Polars, Pandas, NumPy, or SQL. Solid understanding of algorithms, statistics, and data structures. Experience with cloud platforms (AWS, Azure, GCP) and containerization (Docker, Kubernetes). Knowledge of CI/CD pipelines and version control systems (e.g. Git). Familiarity with Linux/Unix command line tools. Preferred Qualifications: PhD degree in Computer Science, Engineering, Mathematics, Physics or a related field. Hands-on experience with LLMs, RAG, LangChain, or LlamaIndex. Experience with big data technologies such as Hadoop, Spark, or Kafka."
SecurityScorecard, Machine Learning Engineer, "Responsibilities: Model Development: Design, train, and optimize machine learning models and algorithms. Data Pipeline Creation: Build and maintain scalable data pipelines to preprocess, clean, and transform raw data for analysis and model training. Model Deployment: Implement and manage models in production environments, ensuring scalability, reliability, and performance. Research and Experimentation: Stay updated on the latest machine learning techniques, tools, and frameworks to enhance model accuracy and efficiency. Collaboration: Work closely with data scientists, software engineers, and product teams to understand requirements and integrate ML solutions into products. Performance Monitoring: Continuously monitor, evaluate, and fine-tune models post-deployment to maintain accuracy and robustness. Documentation: Create clear and concise documentation for models, processes, and systems to support team collaboration and knowledge sharing. Required Qualifications: 3+ years of experience or equivalent demonstrable skills in ML Engineering, Data Science or related discipline. Bachelor's or Master's degree in Computer Science, Engineering, Mathematics, Physics, or a related field. Strong programming skills in Python. Experience with machine learning frameworks such as PyTorch, TensorFlow, or Scikit-learn. Proficiency in data manipulation and analysis using tools such as Polars, Pandas, NumPy, or SQL. Solid understanding of algorithms, statistics, and data structures. Experience with cloud platforms (AWS, Azure, GCP) and containerization (Docker, Kubernetes). Knowledge of CI/CD pipelines and version control systems (e.g. Git). Familiarity with Linux/Unix command line tools. Preferred Qualifications: PhD degree in Computer Science, Engineering, Mathematics, Physics or a related field. Hands-on experience with LLMs, RAG, LangChain, or LlamaIndex. Experience with big data technologies such as Hadoop, Spark, or Kafka."
ClearVision Technologies Inc., Computer Vision Developer, "Duties & Responsibilities: Development of Machine Vision algorithms that are efficient and robust. Working with other Software and Mechatronics developers to produce a comprehensive quality assurance solution. Testing of algorithms in an industrial environment. Required Experience: 2+ years of Machine Vision programming experience. 2+ years working in industry. 2+ years of either C++ or C# experience. 2+ years of OpenCV experience. 2+ years of Machine Learning. Required Competencies: Ability to create reliable machine vision algorithms that work well under varying lighting and imaging conditions. Ability to use creative ideas to design fast and well-optimized algorithms. Ability to create and train datasets to produce robust models that can be deployed to customer sites. Preferred Competencies: Visual Studio. Git, source code revision control. Lighting and imaging understanding. Preferred Personal Skills: Good communication skills. Good troubleshooting and problem solving. Customer oriented. Education: Bachelor's degree in engineering- or science-related field. Master's degree preferred."
GPTZero, Machine Learning Engineer, "Responsibilities Design, train, and fine-tune state-of-the-art language models Develop AI agents combined with retrieval-augmented language models Build efficient and scalable ML training and inference systems Stay up-to-date with the latest literature and emerging technologies to solve novel problems Work closely with product and design teams to develop intuitive applications that create societal impact Qualifications 3+ YOE in PyTorch/Transformers Experience pushing the cutting-edge in machine learning Self-starter (pitch, plan, and implement as a project owner in a fast-paced team) Highly motivated to make positive societal impact Ability to wear multiple hats and be a leader as our team grows Visa for work in Canada Bonus: strong open-source portfolio publications at top-tier ML venues experience working in an early-stage startup environment understanding of how machine learning models fail in the wild"
Flight Centre, Data Engineer II, "Key Responsibilities Data Pipeline Development: Build, maintain, and optimize data pipelines using Azure Data Factory to extract, transform, and load (ETL) data from various sources into Azure Data Lake and Azure SQL. Data Lakehouse Architecture: Design and implement scalable data lakehouse architectures leveraging Azure Synapse Analytics, Azure Data Lake Storage, and Azure SQL to enable efficient data storage, processing, and analytics. Data Governance: Establish and enforce data governance policies and standards to ensure data quality, security, and compliance. Performance Optimization: Identify and resolve performance bottlenecks within data pipelines and architectures to improve query response times and system efficiency. Cloud Migration: Assist in migrating existing data systems and applications to the Azure cloud, leveraging cloud-native services and best practices. Collaboration: Work closely with data scientists, analysts, and business stakeholders to understand their data requirements and translate them into technical solutions. Documentation: Create and maintain clear and concise documentation for data pipelines, architectures, and processes. Experience & Qualifications Bachelor's degree in Computer Science, Data Engineering, or a related field. 3-5 years of experience as a Data Engineer or Architect. Strong proficiency in Azure technologies, including Azure Data Factory, Azure Data Lake, Azure SQL, and Azure Synapse Analytics. In-depth knowledge of data lakehouse concepts and best practices. Experience with data modeling, ETL processes, and data warehousing. Proficiency in SQL, Python, or other programming languages. Excellent problem-solving, analytical, and troubleshooting skills. Ability to work independently and as part of a team. Strong communication and interpersonal skills. Preferred Qualifications Certification in Azure Data Engineering or related fields. Experience with cloud-native data processing frameworks (e.g., Spark, Databricks). Familiarity with data virtualization and data mesh concepts."
OnDeck Fisheries AI, Machine Learning Engineer, "What you'll be doing This means on top of tweaking our standard vision methods and engineering ML and data pipelines, you'll get to work on cutting-edge open-domain vision methods and even contribute to original research and papers submitted to conferences. Your responsibilities will encompass: Developing state-of-the-art machine learning models that can reason about visual data and retrieve relevant answers from external knowledge sources. ML engineering of systems that ingest large volumes of visual data, and allow finding complex sequences of events or objects never seen in training data. Working on the entire ML lifecycle, from conducting research and developing innovative models to productionizing them and quantifying their real-world improvements. Contributing to automated model lifecycle management, which takes models to production, handling large volumes of video footage while undergoing updates smoothly. You will have significant ownership over mission-critical development, propelling us as a first-to-market at scale. You'll also get to work on cutting edge applied ML research and even publish your work at top conferences. In return, we're looking for commitment to and excitement for OnDeck's journey at the forefront of ocean tech, climate tech and open-domain computer vision. Minimum Qualifications 2+ years of full-time, non-internship work experience in applied research and ML engineering for production environments Demonstrated ability to implement novel machine learning literature Proficiency in programming and implementing machine learning workflows using Python (experience with C, C++, CUDA, and JavaScript/TypeScript is an asset) Proficiency with PyTorch, TensorFlow, and other modern machine learning frameworks/tools Experience in serving ML models (especially for computer vision), cloud/edge development and optimizing model performance Comfortable in Unix/Linux environments, distributed and parallel systems, and doing data engineering Strong technical communication skills in English, both written and verbal Enthusiasm for building software and doing applied research that revolutionizes automated visual reasoning Authorized to work in Canada (work permit or other). Preferred Qualifications Master's or Ph.D. in Computer Science, Statistics, Engineering, or a related field Experience in startups or high-impact roles in smaller organizations Knowledge of containerization and orchestration for large-scale deployment (Docker, Kubernetes) Proficiency with MLOps and cloud infrastructure (e.g. AWS EC2, EKS) Experience in setting up and using CI/CD tools (e.g., GitHub Actions, AWS CodePipeline) Up-to-date knowledge in computer vision research Contributions to research in deep learning and computer vision applications, such as peer-reviewed conference papers at NeurIPS, ICML, ICLR, CVPR, or journal papers at JMLR. Ability to develop accessible technologies"
Quantiphi, Machine Learning Architect, "Role & Responsibilities Lead AI/ML Initiatives Drive key AI and ML projects leveraging AWS Bedrock Amazon Q, and Quicksight to support internal departments, including actuarial and finance teams. ML Architecture Design: Design and develop scalable ML architectures that integrate LLMs (Large Language Models) with AWS Kendra for advanced document retrieval, and implement RAG (Retrieval-Augmented Generation) for handling complex files. Team Leadership & Development: Build and mentor a high-performing AI/ML team, focusing on internal capability building while backfilling key roles as necessary. Chatbot Development: Lead the deployment of chatbots like "Sun Life Asks" for internal document queries, ensuring sophisticated handling of complex files. Data Analytics & Dashboards: Use Amazon Q and Quicksight to develop AI-powered dashboards that provide insights for actuarial and finance teams, enhancing data-driven decision-making. Collaboration with Stakeholders: Partner with cross-functional teams to design AI/ML solutions tailored to business needs, including actuarial and finance departments. Troubleshoot & Innovate: Address technical challenges related to the integration of AWS Bedrock LLMs with Amazon Kendra and other AI/ML services, focusing on real-time, scalable solutions. Stay Current: Stay updated with cutting-edge advancements in the Gen AI and ML domains, particularly within the AWS ecosystem, and ensure best practices are applied. Required Skills: Eligibility for Reliability Security Clearance Bachelor's or Master's degree in Computer Science, Data Science, Machine Learning, Artificial Intelligence, or a related technical field Minimum of 5+ years of experience in Machine Learning, AI, or related fields Proven expertise in AWS AI/ML tools: Bedrock, Amazon Q, Quicksight, Kendra Experience with LLM (Large Language Model) integration, including hands-on experience with RAG for document retrieval Experience with Natural Language Processing (NLP) and chatbot development Strong background in developing ML architectures that scale to meet business needs Advanced proficiency in Python, SQL, and AI/ML frameworks such as TensorFlow, PyTorch, or Hugging Face. In-depth knowledge of AWS services like SageMaker, Lambda, and Redshift. Familiarity with DevOps for AI/ML models, including monitoring and scaling ML models in production environments. Strong problem-solving skills and the ability to translate business challenges into technical solutions"
Octav, Senior Data Engineer, "Key Responsibilities Design and implement ETL pipelines to transform raw data into clean, structured datasets. Collaborate with the Principal Software Engineer to improve data extraction methods, storage solutions, and transformation logic. Work with SQL and NoSQL databases to ensure efficient querying, indexing, and partitioning strategies. Optimize existing AWS infrastructure (e.g., EC2, S3, RDS, Lambda) to support seamless scaling, low latency, and high availability of our data services. Build automated data validation, cleansing, and enrichment routines to maintain high data quality. Assist in integrating machine learning models into production pipelines, ensuring consistent and accurate data feeds for model inference and retraining. Implement metrics collection and monitoring tools to track data pipeline performance, data latency, and data quality KPIs. Collaborate with the Principal Software Engineer to refine metrics and identify opportunities for optimization. Work closely with backend and frontend engineers, data scientists, and product managers to ensure data availability aligns with project requirements. Support the Principal Software Engineer and CTO in estimating resource needs and allocating technical resources efficiently. Advocate for best practices in data security, governance, and compliance within the organization. Requirements Startup readiness flexibility, initiative, and a strong work ethic is a must. Experience: 5+ years as a Data Engineer or in a similar role, focusing on data pipeline architecture, ETL workflows, and database optimization. Proficiency in Python and/or TypeScript. Strong SQL skills for complex queries and performance tuning. Experience with AWS services (e.g., EC2, S3, RDS, Lambda) and familiarity with managed data orchestration frameworks (e.g., Apache Airflow, AWS Step Functions). Experience working with data ingestion frameworks or messaging systems (e.g., Apache Kafka) is a plus. Familiarity with integrating machine learning pipelines and tools such as TensorFlow or PyTorch into data workflows is highly desirable. Soft Skills: Excellent communication, strong problem-solving abilities, and a willingness to collaborate and learn from senior team members."
Clutch, Staff Data Engineer, "What You'll Do Lead the development, testing, and maintenance of complex data management solutions that support business goals and drive decision-making processes at scale. Architect, design, and implement sophisticated ETL/ELT processes to manage complex data transformations, ensuring efficiency, reliability, and scalability of data pipelines. Proactively identify and resolve critical data quality issues, implementing data governance practices and leading regular audits to maintain data accuracy and integrity across multiple data sources. Optimize and evolve data integration processes, applying best practices for performance, scalability, and security to meet growing business demands. Collaborate closely with data architects and other senior stakeholders to design and implement data transformations that align with evolving business requirements and future-proof data architecture. Lead the adoption and implementation of modern data frameworks, including data lakes, data warehouses, and cloud-based architectures, to enhance business intelligence and analytics capabilities. Champion the use of DevOps tools (e.g., Git, GitHub Actions, Docker) for code versioning, deployment automation, and ensuring continuous integration, delivery, and real-time monitoring of data pipelines. Document and standardize data definitions, processes, and solutions, driving the establishment of clear data standards and ensuring cross-team communication and knowledge sharing. Ensure data solutions adhere to the highest standards for security, scalability, and reliability, guiding teams in following industry best practices and company policies. What We're Looking For Bachelor's or Master's degree in Computer Science, Mathematics, Information Systems, or a related technical field. 5+ years of experience in data engineering, data architecture, or a related field, with demonstrated leadership experience in complex data initiatives. Advanced programming skills in languages such as Python, TypeScript, and JavaScript, with a deep understanding of software engineering principles. Expert-level SQL knowledge, with a proven track record of writing and optimizing complex queries and database performance for large-scale systems (e.g., PostgreSQL, MySQL, SQL Server). Extensive experience with modern database technologies, including both relational databases (e.g., Oracle, PostgreSQL, AWS Aurora) and NoSQL databases (e.g., MongoDB, Cassandra, DynamoDB), as well as cloud-based data solutions (e.g., Amazon Redshift, Google BigQuery, Snowflake). In-depth experience with ETL/ELT tools such as Apache Airflow, Talend, or Informatica, and a demonstrated ability to design efficient data flows for large datasets. Hands-on experience with cloud platforms (AWS preferred) such as AWS, GCP, or Azure, and deep knowledge of their data services (e.g., AWS Glue, AWS S3, SageMaker, Azure Data Factory, GCP Dataflow). Familiarity with data warehousing and big data technologies, including Hadoop, Spark, Kafka, for both real-time data streaming and batch processing. Strong understanding of DevOps methodologies, with hands-on experience in using tools like Docker, Kubernetes, Datadog, Terraform, and GitHub Actions for managing and optimizing data pipeline deployments. Proven ability to lead and mentor junior engineers, driving innovation and best practices in data engineering."
Great Canadian Entertainment, Data Accountability Engineer, "Key Accountabilities Builds and maintains data pipelines to move, transform, and load data from various sources to a centralized repository. Optimizes data infrastructure and pipelines for speed, scalability, and cost-effectiveness. Designs, publishes, documents, monitors, secures, and analyzes Application Programming Interfaces (APIs). Creates ETL (Extract, Transform, Load) processes and data ingestion pipelines to clean, transform, and prepare data for analysis. Designs, optimizes, and maintains databases for efficient data storage and retrieval. Manages data warehouses or data lakes to ensure accessibility and reliability of data. Develops and maintains data models and schemas that support analytics and reporting. Ensures data completeness, integrity, and security through validation, monitoring, and governance practices. Normalization of data to eliminate duplications and ensure single source of truth. Works closely with stakeholders to understand data needs and provide access to relevant data. Creates documentation and provides support to help others understand and use the data infrastructure effectively. Appropriately protects the confidentiality, security, and integrity of the Association, employees, borrowers, and other stakeholders. Design, implement, and support business intelligence and problem-solving pipelines and applications using Google Cloud Platform (GCP), internal, and third-party tools. Direct development of complex, big data pipelines and reporting solutions with extremely low tolerances for data error. Lead design, data modeling, architecture, coding, performance tuning, testing, and support of problem-solving systems. Demonstrate ownership of the end-to-end Software Development Life Cycle (SDLC). Maintain the highest levels of development practices including technical design, solution development, systems configuration, test documentation/execution, issue identification and resolution, writing clean, modular, and self-sustaining code. Lead projects in a multi-stakeholder and dynamic environment to achieve team and project Objectives and Key Results. Ensures compliance with licensing laws, health and safety and other statutory regulations. Manages other initiatives as required Education And Qualification Requirements Post-Secondary education in information systems or suitable combination of education and experience. Ability to exceed internal and external customer expectations through timely, effective, and service oriented communication. Experience with GCP and data transformation. Minimum 3 years of application and systems support experience."
Lyft, Machine Learning Engineer, "Responsibilities: Partner with Engineers, Data Scientists, Product Managers, and Business Partners to apply machine learning for business and user impact Perform data analysis and build proof-of-concept to explore and propose ML solutions to both new and existing problems Be able to make effective tradeoffs between model accuracy and its productization complexity and runtime performance. Develop statistical, machine learning, or optimization models Write production quality code to launch machine learning models that can scale well to serve millions of requests per day Evaluate machine learning systems against business goals Participate in code reviews, design reviews, production on-call support and incident triaging process Write well-crafted, well-tested, readable, maintainable code Experience: B.S., M.S., or Ph.D. in Computer Science or other quantitative fields or related work experience 3+ years of Machine Learning experience Passion for building impactful machine learning models leveraging expertise in one or multiple fields. Proficiency in Python, Golang, or other programming language Excellent communication skills and fluency in English Strong understanding of Machine Learning methodologies, including supervised learning, forecasting, recommendation systems, reinforcement learning, and multi-armed bandits"
S&P Global, Data Engineer, "Responsibilities And Impact Lead the design and implementation of EMR / Spark workloads using Python, including data access from relational databases and cloud storage technologies. Ensure performance, security, and reliability; coordinate with application teams to define database design. Collaborate with cross-functional teams to support data-driven initiatives. Mentor junior team members and promote best practices. Oversee SPARK maintenance and troubleshooting. Drive innovation by evaluating and integrating new technologies. Produce system design documents and participate in technical walkthroughs. Perform application and system performance tuning and troubleshoot performance issues. Effectively interact with global customers, business users, and IT staff. What We're Looking For Basic Required Qualifications: Bachelor's degree in computer science, Information Systems, or Engineering, or equivalent work experience. 8-10 years of IT experience in application support or development. Strong experience in managing EMR workloads including configurations. Experience with SPARK and NoSQL-related database technologies. Experience in working with multi-threaded, high-performance, low-latency messaging systems. Experience in AWS cloud-based technologies. Experience using system tools, source control systems, utilities, and third-party products. Experience with financial applications such as Index/Benchmarks, Asset Management, Portfolio Investment modeling, or trading systems. Excellent communication skills, with strong verbal and writing proficiencies. Additional Preferred Qualifications Proficiency in building data analytics solutions on AWS Cloud. Thorough understanding of replication strategies and implementation of HA protocols for 99.99% uptime. Experience with implementation of data governance and data lineage. Proficiency in implementing data models in SQL and NoSQL databases. Experience with microservice and serverless architecture implementation."
Lumenalta, Data Engineer - BigQuery/GCP - Mid Level, "Key Responsibilities: Data Pipeline Development: Design and build ETL/ELT data pipelines using BigQuery and other GCP services to ingest, process, and transform large datasets from multiple sources. Data Modeling & Architecture: Develop and optimize data models and schemas to support analytics, reporting, and machine learning requirements. Performance Optimization: Implement best practices for performance tuning, partitioning, and clustering to optimize data queries and reduce costs in BigQuery. Data Integration & Transformation: Collaborate with data scientists and analysts to design data solutions that integrate seamlessly with BI tools, machine learning models, and third-party applications. Data Quality & Governance: Establish and enforce data quality standards, data governance frameworks, and security policies for data storage and access on GCP. Automation & Monitoring: Automate workflows using Cloud Composer, Cloud Functions, or other orchestration tools to ensure reliable and scalable data pipelines. Documentation & Knowledge Sharing: Create comprehensive documentation for data pipelines, workflows, and processes. Share best practices and mentor junior data engineers. Required Qualifications: 3+ years of experience working as a Data Engineer, with a focus on GCP and BigQuery. Strong proficiency in SQL and experience in developing complex queries, stored procedures, and views in BigQuery. Hands-on experience with GCP services such as Cloud Storage, Dataflow, Cloud Composer, and Cloud Functions. Understanding of data warehousing concepts, dimensional modeling, and building data marts. Experience with ETL/ELT tools like Apache Beam, Dataflow, or dbt. Familiarity with scripting languages like Bash, Python or JavaScript for automation and integration. Proven ability to work with large datasets and cost-effectively optimize query performance. Excellent communication and interpersonal skills, with the ability to collaborate effectively with cross-functional teams. GCP Professional Data Engineer Certification is a plus. Preferred Skills: Experience with machine learning on GCP using Vertex AI or AI Platform. Knowledge of data governance and security best practices in a cloud environment. Experience working with real-time streaming data and tools like Pub/Sub or Kafka."
